,customer_id,recency,monetary,ontime_avg,is_graduated_last,is_kam_last,microzona_last,birthday,last_order,frequency,R,F,M,RFM_Score,stock_seguridad,umbral_churn,churned,Segment
4439,4440,1,100.88409,0.5,False,False,1235.0,2022-04-13,2023-08-25,4,5,3,4,12,1.0,5.0,False,Clientes Leales
4440,4441,1,27.56932142857143,0.8571428571428571,False,False,149.0,2022-09-05,2023-07-25,3,5,2,1,8,0.75,3.75,False,Clientes en Riesgo/Zombies
4441,4442,8,37.690372499999995,1.0,False,False,136.0,2022-07-09,2023-05-15,1,3,2,1,6,0.25,1.25,True,Clientes Churneados
4442,4443,14,67.34214346153846,0.9230769230769231,True,False,125.0,2022-01-15,2023-05-30,18,3,4,3,10,4.5,22.5,False,Clientes en Riesgo/Zombies
4443,4444,21,73.67038375,1.0,True,False,474.0,2022-02-15,2023-06-03,12,3,4,3,10,3.0,15.0,True,Clientes Churneados
4444,4445,0,43.074795,1.0,False,False,33.0,2022-03-29,2023-07-12,12,5,4,2,11,3.0,15.0,False,Clientes en Riesgo/Zombies
4445,4446,3,41.641996363636366,1.0,False,False,33.0,2020-11-05,2023-06-01,8,4,3,2,9,2.0,10.0,False,Clientes en Riesgo/Zombies
4446,4447,27,23.740906666666664,1.0,False,False,474.0,2022-04-27,2023-06-29,3,3,2,1,6,0.75,3.75,True,Clientes Churneados
4447,4448,6,36.30806333333333,1.0,True,False,474.0,2022-02-16,2023-05-27,13,4,4,1,9,3.25,16.25,False,Clientes en Riesgo/Zombies
4448,4449,0,90.82136083333334,1.0,False,False,33.0,2021-01-05,2023-06-30,9,5,3,4,12,2.25,11.25,False,Clientes Leales
4449,4450,1,48.567192666666664,0.8666666666666667,True,False,352.0,2022-03-17,2023-03-16,12,5,4,2,11,3.0,15.0,False,Clientes en Riesgo/Zombies
4450,4451,1,134.44822315789474,1.0,True,False,120.0,2021-11-11,2023-01-11,8,5,3,5,13,2.0,10.0,False,Clientes Leales
4451,4452,28,74.70904399999999,1.0,False,False,138.0,2021-03-11,2023-05-19,6,3,3,3,9,1.5,7.5,True,Clientes Churneados
4452,4453,7,32.433025384615384,1.0,True,False,33.0,2021-07-10,2023-03-28,5,3,3,1,7,1.25,6.25,True,Clientes Churneados
4453,4454,8,63.58409,1.0,False,False,347.0,2021-12-22,2023-08-23,1,3,2,3,8,0.25,1.25,True,Clientes Churneados
4454,4455,7,65.46117642857142,1.0,True,False,121.0,2023-01-31,2023-08-10,7,3,3,3,9,1.75,8.75,False,Clientes en Riesgo/Zombies
4455,4456,3,43.29263243243243,0.8918918918918919,True,True,122.0,2021-07-10,2023-04-13,3,4,2,2,8,0.75,3.75,False,Clientes en Riesgo/Zombies
4456,4457,5,66.80438238095238,1.0,True,False,634.0,2022-05-11,2023-08-04,9,4,3,3,10,2.25,11.25,False,Clientes en Riesgo/Zombies
4457,4458,6,47.62072428571429,0.8571428571428571,True,False,149.0,2021-07-24,2023-03-01,2,4,2,2,8,0.5,2.5,True,Clientes Churneados
4458,4459,1,93.11009125,1.0,False,False,388.0,2022-01-05,2023-08-03,10,5,4,4,13,2.5,12.5,False,Clientes Leales
4459,4460,6,95.12920260000001,0.98,True,False,381.0,2022-01-26,2023-03-17,18,4,4,4,12,4.5,22.5,False,Clientes Leales
4460,4461,7,50.93261518518518,1.0,True,False,33.0,2022-09-29,2023-06-06,10,3,4,2,9,2.5,12.5,False,Clientes en Riesgo/Zombies
4461,4462,2,61.813613043478256,0.8695652173913043,False,False,125.0,2022-10-29,2023-01-14,36,4,5,3,12,9.0,45.0,False,Clientes Leales
4462,4463,0,186.42346307692307,1.0,False,False,347.0,2022-11-17,2023-01-27,4,5,3,5,13,1.0,5.0,False,Clientes Leales
4463,4464,0,273.8198722222222,1.0,False,False,120.0,2022-01-26,2023-06-14,3,5,2,5,12,0.75,3.75,False,Clientes Leales
4464,4465,7,151.3102281818182,1.0,True,False,136.0,2021-04-10,2023-07-20,4,3,3,5,11,1.0,5.0,True,Clientes Churneados
4465,4466,0,39.91598387096774,0.9354838709677419,False,False,347.0,2021-04-24,2023-05-25,62,5,5,2,12,15.5,77.5,False,Clientes Leales
4466,4467,16,74.02665166666667,0.9166666666666666,True,False,33.0,2020-11-07,2023-06-17,8,3,3,3,9,2.0,10.0,True,Clientes Churneados
4467,4468,40,112.08706458333334,1.0,True,False,120.0,2020-12-21,2023-06-03,5,2,3,4,9,1.25,6.25,True,Clientes Churneados
4468,4469,211,98.71155833333334,0.8333333333333334,False,False,356.0,2022-11-30,2023-02-01,0,1,1,4,6,0.0,0.0,True,Clientes Churneados
4469,4470,104,77.3544775,0.9545454545454546,True,False,1352.0,2021-01-19,2023-01-21,0,2,1,4,7,0.0,0.0,True,Clientes Churneados
4470,4471,222,58.96147545454546,0.8181818181818182,False,False,149.0,2022-03-05,2023-01-13,0,1,1,3,5,0.0,0.0,True,Clientes Churneados
4471,4472,187,27.586758571428568,1.0,False,False,381.0,2022-10-12,2023-01-27,0,1,1,1,3,0.0,0.0,True,Clientes Churneados
4472,4473,14,168.20402076923077,1.0,False,False,121.0,2023-01-21,2023-06-22,4,3,3,5,11,1.0,5.0,True,Clientes Churneados
4473,4474,14,71.06869875,1.0,False,False,347.0,2022-07-22,2023-01-28,1,3,2,3,8,0.25,1.25,True,Clientes Churneados
4474,4475,7,43.2287824,0.96,False,False,33.0,2022-10-19,2023-01-13,8,3,3,2,8,2.0,10.0,False,Clientes en Riesgo/Zombies
4475,4476,7,138.30435333333332,0.9629629629629629,True,False,112.0,2020-11-05,2023-08-24,7,3,3,5,11,1.75,8.75,False,Clientes en Riesgo/Zombies
4476,4477,13,65.477613125,1.0,True,False,570.0,2022-03-16,2023-05-31,3,3,2,3,8,0.75,3.75,True,Clientes Churneados
4477,4478,110,124.23292577464788,0.9014084507042254,True,False,1348.0,2022-07-05,2023-05-05,0,2,1,5,8,0.0,0.0,True,Clientes Churneados
4478,4479,225,55.65953666666667,0.6666666666666666,True,False,138.0,2021-05-26,2023-01-16,0,1,1,3,5,0.0,0.0,True,Clientes Churneados
4479,4480,225,75.78777,1.0,True,False,385.0,2022-01-14,2023-01-07,0,1,1,3,5,0.0,0.0,True,Clientes Churneados
4480,4481,121,27.116701111111112,0.7777777777777778,False,False,0.0,2022-03-23,2023-04-05,0,2,1,1,4,0.0,0.0,True,Clientes Churneados
4481,4482,6,108.0415123076923,0.9423076923076923,False,False,417.0,2022-06-07,2023-07-22,22,4,5,4,13,5.5,27.5,False,Clientes Leales
4482,4483,0,40.325601666666664,1.0,False,False,571.0,2022-04-20,2023-03-10,7,5,3,2,10,1.75,8.75,False,Clientes en Riesgo/Zombies
4483,4484,233,25.210495,1.0,True,False,385.0,2022-01-14,2023-01-10,0,1,1,1,3,0.0,0.0,True,Clientes Churneados
4484,4485,236,31.8642,1.0,True,False,378.0,2022-02-02,2023-01-07,0,1,1,1,3,0.0,0.0,True,Clientes Churneados
4485,4486,216,34.446729,0.9,False,False,641.0,2022-09-30,2023-01-17,0,1,1,1,3,0.0,0.0,True,Clientes Churneados
4486,4487,236,42.59359,1.0,False,False,149.0,2022-08-05,2023-01-07,0,1,1,2,4,0.0,0.0,True,Clientes Churneados
4487,4488,14,40.578364,1.0,False,False,476.0,2022-05-05,2023-03-25,3,3,2,2,7,0.75,3.75,True,Clientes Churneados
4488,4489,7,112.53645755555556,1.0,False,True,1188.0,2022-02-24,2023-05-12,14,3,4,4,11,3.5,17.5,False,Clientes en Riesgo/Zombies
4489,4490,111,94.5204431818182,1.0,True,False,122.0,2022-03-25,2023-03-29,0,2,1,4,7,0.0,0.0,True,Clientes Churneados
4490,4491,99,31.552600909090913,0.8181818181818182,False,False,33.0,2021-03-06,2023-05-24,0,2,1,1,4,0.0,0.0,True,Clientes Churneados
4491,4492,231,48.8915675,1.0,False,False,357.0,2022-05-18,2023-01-12,0,1,1,2,4,0.0,0.0,True,Clientes Churneados
4492,4493,189,30.94874666666667,0.9333333333333333,False,False,477.0,2022-03-04,2023-02-11,0,1,1,1,3,0.0,0.0,True,Clientes Churneados
4493,4494,237,53.63151,1.0,False,False,150.0,2022-04-13,2023-01-06,0,1,1,2,4,0.0,0.0,True,Clientes Churneados
4494,4495,197,44.576769999999996,0.9,False,False,122.0,2022-12-13,2023-01-12,0,1,1,2,4,0.0,0.0,True,Clientes Churneados
4495,4496,23,37.362513199999995,0.88,False,False,33.0,2022-06-25,2023-02-25,7,3,3,1,7,1.75,8.75,True,Clientes Churneados
4496,4497,13,45.5113745,0.9625,True,False,150.0,2022-06-01,2023-02-21,5,3,3,2,8,1.25,6.25,True,Clientes Churneados
4497,4498,216,62.804192857142866,1.0,False,False,385.0,2022-01-18,2023-01-13,0,1,1,3,5,0.0,0.0,True,Clientes Churneados
4498,4499,115,170.05757290322583,0.9354838709677419,True,False,122.0,2020-12-16,2023-04-06,0,2,1,5,8,0.0,0.0,True,Clientes Churneados
4499,4500,29,114.61681,0.5,False,False,121.0,2020-11-20,2023-08-02,1,3,2,4,9,0.25,1.25,True,Clientes Churneados
4500,4501,196,206.4078925,1.0,False,False,150.0,2022-07-02,2023-02-07,0,1,1,5,7,0.0,0.0,True,Clientes Churneados
4501,4502,83,30.18801,0.8571428571428571,False,False,381.0,2022-03-10,2023-06-09,1,2,2,1,5,0.25,1.25,True,Clientes Churneados
4502,4503,6,37.442285999999996,0.9333333333333333,True,False,0.0,2022-03-23,2023-04-27,14,4,4,1,9,3.5,17.5,False,Clientes en Riesgo/Zombies
4503,4504,0,49.08050166666667,1.0,True,False,150.0,2022-11-24,2023-05-29,13,5,4,2,11,3.25,16.25,False,Clientes en Riesgo/Zombies
4504,4505,3,126.44878974999999,1.0,True,False,122.0,2021-04-22,2023-03-15,12,4,4,5,13,3.0,15.0,False,Clientes Leales
4505,4506,12,45.93529888888889,0.9444444444444444,False,False,125.0,2022-10-11,2023-07-14,8,3,3,2,8,2.0,10.0,True,Clientes Churneados
4506,4507,14,61.727755625,0.9375,False,False,33.0,2021-08-04,2023-08-11,7,3,3,3,9,1.75,8.75,True,Clientes Churneados
4507,4508,162,45.769304545454546,1.0,False,False,149.0,2021-05-06,2023-02-23,0,2,1,2,5,0.0,0.0,True,Clientes Churneados
4508,4509,34,48.068198,1.0,False,False,479.0,2022-08-05,2023-07-04,4,2,3,2,7,1.0,5.0,True,Clientes Churneados
4509,4510,5,62.38515777777778,1.0,False,False,209.0,2022-07-13,2023-08-26,1,4,2,3,9,0.25,1.25,True,Clientes Churneados
4510,4511,50,85.81853375,1.0,True,False,634.0,2022-07-11,2023-07-12,4,2,3,4,9,1.0,5.0,True,Clientes Churneados
4511,4512,10,234.0285593939394,0.8181818181818182,False,True,112.0,2021-08-31,2023-01-24,4,3,3,5,11,1.0,5.0,True,Clientes Churneados
4512,4513,114,139.36681707317072,0.975609756097561,False,True,122.0,2021-03-08,2023-02-04,0,2,1,5,8,0.0,0.0,True,Clientes Churneados
4513,4514,111,93.69438322580646,0.9032258064516129,True,False,355.0,2022-06-30,2023-01-03,0,2,1,4,7,0.0,0.0,True,Clientes Churneados
4514,4515,3,44.352204,1.0,True,False,136.0,2021-09-29,2023-03-14,8,4,3,2,9,2.0,10.0,False,Clientes en Riesgo/Zombies
4515,4516,8,38.71370586206897,1.0,True,False,149.0,2021-10-02,2023-08-08,10,3,4,1,8,2.5,12.5,False,Clientes en Riesgo/Zombies
4516,4517,7,46.965060625,1.0,False,False,355.0,2022-05-20,2023-07-15,8,3,3,2,8,2.0,10.0,False,Clientes en Riesgo/Zombies
4517,4518,6,195.79439875,1.0,False,False,120.0,2020-12-21,2023-01-11,2,4,2,5,11,0.5,2.5,True,Clientes Churneados
4518,4519,9,23.881006250000002,1.0,False,False,382.0,2022-11-24,2023-06-17,5,3,3,1,7,1.25,6.25,True,Clientes Churneados
4519,4520,5,46.6332532,0.96,False,False,136.0,2022-10-25,2023-08-12,12,4,4,2,10,3.0,15.0,False,Clientes en Riesgo/Zombies
4520,4521,9,50.530780370370366,0.9259259259259259,True,False,479.0,2022-02-12,2023-04-27,13,3,4,2,9,3.25,16.25,False,Clientes en Riesgo/Zombies
4521,4522,13,65.86172166666667,1.0,False,False,33.0,2020-11-16,2023-07-28,5,3,3,3,9,1.25,6.25,True,Clientes Churneados
4522,4523,13,51.67700344827586,1.0,False,False,347.0,2022-11-03,2023-03-17,4,3,3,2,8,1.0,5.0,True,Clientes Churneados
4523,4524,6,46.21064727272727,1.0,False,False,634.0,2022-04-21,2023-03-24,9,4,3,2,9,2.25,11.25,False,Clientes en Riesgo/Zombies
4524,4525,21,58.551321111111115,0.8888888888888888,False,False,149.0,2021-07-23,2023-05-09,4,3,3,3,9,1.0,5.0,True,Clientes Churneados
4525,4526,1,51.98713966101695,0.8983050847457628,False,False,33.0,2022-10-10,2023-05-23,29,5,5,2,12,7.25,36.25,False,Clientes Leales
4526,4527,26,44.03051,1.0,True,False,477.0,2022-02-19,2023-05-15,1,3,2,2,7,0.25,1.25,True,Clientes Churneados
4527,4528,7,38.16629761904762,0.9047619047619048,True,False,381.0,2022-08-20,2023-08-24,7,3,3,1,7,1.75,8.75,False,Clientes en Riesgo/Zombies
4528,4529,8,29.792883333333332,1.0,False,False,120.0,2020-12-09,2023-03-16,2,3,2,1,6,0.5,2.5,True,Clientes Churneados
4529,4530,1,60.68017818181818,0.9090909090909091,False,False,136.0,2021-09-01,2023-01-09,7,5,3,3,11,1.75,8.75,False,Clientes en Riesgo/Zombies
4530,4531,219,147.634565,1.0,False,False,1188.0,2023-01-05,2023-01-05,0,1,1,5,7,0.0,0.0,True,Clientes Churneados
4531,4532,236,30.81263,1.0,False,False,356.0,2022-12-29,2023-01-07,0,1,1,1,3,0.0,0.0,True,Clientes Churneados
4532,4533,69,171.2129912631579,0.8736842105263158,False,False,1188.0,2020-10-14,2023-06-23,7,2,3,5,10,1.75,8.75,True,Clientes Churneados
4533,4534,1,112.78995,0.9333333333333333,False,False,112.0,2021-03-10,2023-04-28,3,5,2,4,11,0.75,3.75,False,Clientes en Riesgo/Zombies
4534,4535,1,81.09944444444444,0.8444444444444444,True,False,570.0,2022-04-07,2023-02-06,10,5,4,4,13,2.5,12.5,False,Clientes Leales
4535,4536,122,39.780275,1.0,False,False,122.0,2022-09-12,2023-05-01,0,2,1,2,5,0.0,0.0,True,Clientes Churneados
4536,4537,73,91.1919234375,0.84375,False,False,347.0,2022-12-19,2023-03-27,4,2,3,4,9,1.0,5.0,True,Clientes Churneados
4537,4538,21,46.216609,1.0,False,False,121.0,2022-06-09,2023-02-22,5,3,3,2,8,1.25,6.25,True,Clientes Churneados
4538,4539,6,76.31370352941177,0.9705882352941176,False,False,570.0,2022-06-07,2023-01-12,13,4,4,4,12,3.25,16.25,False,Clientes Leales
4539,4540,3,46.26956588235294,0.9411764705882353,True,False,150.0,2021-07-12,2023-05-30,8,4,3,2,9,2.0,10.0,False,Clientes en Riesgo/Zombies
4540,4541,24,71.87921857142857,0.8571428571428571,True,False,121.0,2020-11-25,2023-03-14,18,3,4,3,10,4.5,22.5,True,Clientes Churneados
4541,4542,36,31.804232238805973,0.9402985074626866,True,False,149.0,2022-11-25,2023-01-31,7,2,3,1,6,1.75,8.75,True,Clientes Churneados
4542,4543,161,19.988935,1.0,False,False,476.0,2022-02-17,2023-01-28,0,2,1,1,4,0.0,0.0,True,Clientes Churneados
4543,4544,236,27.206310000000002,1.0,False,False,150.0,2022-04-06,2023-01-07,0,1,1,1,3,0.0,0.0,True,Clientes Churneados
4544,4545,238,28.8526,1.0,False,False,136.0,2022-10-07,2023-01-05,0,1,1,1,3,0.0,0.0,True,Clientes Churneados
4545,4546,118,236.28728166666667,1.0,True,False,122.0,2021-04-22,2023-03-28,0,2,1,5,8,0.0,0.0,True,Clientes Churneados
4546,4547,23,69.73504923076923,1.0,False,False,571.0,2022-10-19,2023-04-14,5,3,3,3,9,1.25,6.25,True,Clientes Churneados
4547,4548,9,128.48953173913043,0.782608695652174,True,False,347.0,2022-04-01,2023-04-28,6,3,3,5,11,1.5,7.5,True,Clientes Churneados
4548,4549,9,32.2836475,1.0,False,False,353.0,2022-04-30,2023-05-20,1,3,2,1,6,0.25,1.25,True,Clientes Churneados
4549,4550,3,43.698697894736846,0.9473684210526315,True,False,33.0,2020-11-06,2023-02-14,11,4,4,2,10,2.75,13.75,False,Clientes en Riesgo/Zombies
4550,4551,5,128.43664,0.975,True,False,1348.0,2022-11-11,2023-01-13,12,4,4,5,13,3.0,15.0,False,Clientes Leales
4551,4552,6,86.66102000000001,1.0,False,False,120.0,2021-02-09,2023-02-09,1,4,2,4,10,0.25,1.25,True,Clientes Churneados
4552,4553,0,48.9919212,0.96,False,False,359.0,2021-12-16,2023-04-27,11,5,4,2,11,2.75,13.75,False,Clientes en Riesgo/Zombies
4553,4554,1,50.66686387096774,0.967741935483871,True,False,120.0,2021-01-20,2023-04-05,10,5,4,2,11,2.5,12.5,False,Clientes en Riesgo/Zombies
4554,4555,120,109.64126882352942,0.8431372549019608,True,False,122.0,2021-04-27,2023-02-14,0,2,1,4,7,0.0,0.0,True,Clientes Churneados
4555,4556,21,23.52298,1.0,False,False,120.0,2022-05-20,2023-07-25,4,3,3,1,7,1.0,5.0,True,Clientes Churneados
4556,4557,124,48.380630000000004,0.8235294117647058,True,False,352.0,2021-12-24,2023-02-16,0,2,1,2,5,0.0,0.0,True,Clientes Churneados
4557,4558,58,117.87781421052631,0.9122807017543859,True,False,33.0,2022-02-26,2023-02-07,11,2,4,5,11,2.75,13.75,True,Clientes Churneados
4558,4559,101,244.07317956043954,0.8901098901098901,False,True,122.0,2021-01-20,2023-02-25,0,2,1,5,8,0.0,0.0,True,Clientes Churneados
4559,4560,84,32.0788225,0.75,False,False,121.0,2022-10-05,2023-03-22,1,2,2,1,5,0.25,1.25,True,Clientes Churneados
4560,4561,97,82.38389875,0.84375,False,False,121.0,2021-02-11,2023-05-10,0,2,1,4,7,0.0,0.0,True,Clientes Churneados
4561,4562,3,83.9633095652174,0.9565217391304348,True,False,149.0,2022-02-22,2023-07-27,10,4,4,4,12,2.5,12.5,False,Clientes Leales
4562,4563,23,137.97843,1.0,True,False,347.0,2021-05-06,2023-01-11,10,3,4,5,12,2.5,12.5,True,Clientes Churneados
4563,4564,9,82.88481636363636,0.9318181818181818,False,False,138.0,2021-04-08,2023-06-20,24,3,5,4,12,6.0,30.0,False,Clientes Leales
4564,4565,1,170.7422948,1.0,True,False,121.0,2020-11-28,2023-08-22,45,5,5,5,15,11.25,56.25,False,Clientes VIP
4565,4566,1,123.64940868421053,1.0,False,False,136.0,2022-09-02,2023-03-18,22,5,5,5,15,5.5,27.5,False,Clientes VIP
4566,4567,29,42.25541,1.0,False,False,125.0,2022-02-08,2023-08-02,3,3,2,2,7,0.75,3.75,True,Clientes Churneados
4567,4568,29,32.284935,1.0,True,False,347.0,2021-06-11,2023-06-15,6,3,3,1,7,1.5,7.5,True,Clientes Churneados
4568,4569,5,90.41864352941175,0.9705882352941176,False,False,351.0,2022-09-23,2023-03-21,15,4,4,4,12,3.75,18.75,False,Clientes Leales
4569,4570,0,90.4535575,1.0,True,False,33.0,2022-04-09,2023-05-23,5,5,3,4,12,1.25,6.25,False,Clientes Leales
4570,4571,23,96.20732653846153,1.0,True,False,33.0,2022-05-23,2023-06-26,8,3,3,4,10,2.0,10.0,True,Clientes Churneados
4571,4572,23,27.78223142857143,1.0,False,False,112.0,2021-05-13,2023-08-04,15,3,4,1,8,3.75,18.75,True,Clientes Churneados
4572,4573,157,104.53191407407407,0.9259259259259259,False,False,112.0,2021-02-03,2023-02-17,0,2,1,4,7,0.0,0.0,True,Clientes Churneados
4573,4574,103,110.10078916666667,0.9166666666666666,True,False,122.0,2021-05-20,2023-05-05,0,2,1,4,7,0.0,0.0,True,Clientes Churneados
4574,4575,6,219.45676,1.0,False,False,125.0,2021-07-27,2023-08-25,2,4,2,5,11,0.5,2.5,True,Clientes Churneados
4575,4576,15,67.95189833333333,1.0,False,False,357.0,2022-03-16,2023-07-14,10,3,4,3,10,2.5,12.5,True,Clientes Churneados
4576,4577,7,40.40896105263158,1.0,True,False,474.0,2022-02-09,2023-03-09,6,3,3,2,8,1.5,7.5,False,Clientes en Riesgo/Zombies
4577,4578,8,26.09168222222222,0.8888888888888888,False,False,478.0,2022-04-07,2023-05-31,3,3,2,1,6,0.75,3.75,True,Clientes Churneados
4578,4579,2,163.5553709375,0.96875,False,False,347.0,2021-09-11,2023-07-29,15,4,4,5,13,3.75,18.75,False,Clientes Leales
4579,4580,194,49.07084666666666,1.0,False,False,479.0,2022-02-09,2023-02-18,0,1,1,2,4,0.0,0.0,True,Clientes Churneados
4580,4581,226,85.45821000000001,1.0,False,False,347.0,2022-04-13,2023-01-05,0,1,1,4,6,0.0,0.0,True,Clientes Churneados
4581,4582,143,117.91329142857141,1.0,False,False,135.0,2021-07-21,2023-04-10,0,2,1,5,8,0.0,0.0,True,Clientes Churneados
4582,4583,233,64.75566,1.0,True,False,137.0,2021-04-28,2023-01-10,0,1,1,3,5,0.0,0.0,True,Clientes Churneados
4583,4584,3,70.65189785714286,0.8928571428571429,True,False,149.0,2021-07-09,2023-07-25,14,4,4,3,11,3.5,17.5,False,Clientes en Riesgo/Zombies
4584,4585,229,93.09558111111112,1.0,False,False,122.0,2022-03-04,2023-01-09,0,1,1,4,6,0.0,0.0,True,Clientes Churneados
4585,4586,103,153.0948175862069,0.8793103448275862,True,False,122.0,2021-02-01,2023-03-22,0,2,1,5,8,0.0,0.0,True,Clientes Churneados
4586,4587,238,53.91575,1.0,False,False,169.0,2022-08-09,2023-01-05,0,1,1,2,4,0.0,0.0,True,Clientes Churneados
4587,4588,229,29.26149,1.0,False,False,112.0,2022-09-03,2023-01-14,0,1,1,1,3,0.0,0.0,True,Clientes Churneados
4588,4589,201,54.835679999999996,1.0,False,False,351.0,2023-01-05,2023-02-11,0,1,1,3,5,0.0,0.0,True,Clientes Churneados
4589,4590,237,120.54712,1.0,False,True,137.0,2021-04-21,2023-01-06,0,1,1,5,7,0.0,0.0,True,Clientes Churneados
4590,4591,5,39.294368285714285,0.9142857142857143,False,False,136.0,2021-03-31,2023-06-10,14,4,4,2,10,3.5,17.5,False,Clientes en Riesgo/Zombies
4591,4592,237,20.483150000000002,1.0,False,False,122.0,2021-09-17,2023-01-03,0,1,1,1,3,0.0,0.0,True,Clientes Churneados
4592,4593,38,28.769063428571428,1.0,True,False,209.0,2022-03-29,2023-03-28,4,2,3,1,6,1.0,5.0,True,Clientes Churneados
4593,4594,175,57.53852625,1.0,False,False,149.0,2021-07-02,2023-02-14,0,1,1,3,5,0.0,0.0,True,Clientes Churneados
4594,4595,43,45.51362285714286,0.8571428571428571,False,False,149.0,2021-07-29,2023-07-14,6,2,3,2,7,1.5,7.5,True,Clientes Churneados
4595,4596,82,64.6912348,0.88,True,False,136.0,2022-08-05,2023-05-20,2,2,2,3,7,0.5,2.5,True,Clientes Churneados
4596,4597,9,68.98005142857143,1.0,True,False,637.0,2022-12-22,2023-04-18,3,3,2,3,8,0.75,3.75,True,Clientes Churneados
4597,4598,8,87.89533174418604,0.9651162790697675,True,False,150.0,2022-10-05,2023-05-02,16,3,4,4,11,4.0,20.0,False,Clientes en Riesgo/Zombies
4598,4599,8,49.82885805555556,0.9444444444444444,False,False,473.0,2023-01-23,2023-07-07,20,3,5,2,10,5.0,25.0,False,Clientes en Riesgo/Zombies
4599,4600,8,27.571998571428573,1.0,True,False,112.0,2020-11-26,2023-05-15,5,3,3,1,7,1.25,6.25,True,Clientes Churneados
4600,4601,8,25.021440000000002,0.8571428571428571,False,False,33.0,2022-12-22,2023-04-07,1,3,2,1,6,0.25,1.25,True,Clientes Churneados
4601,4602,1,55.769334375,0.9375,False,False,125.0,2021-01-21,2023-06-09,14,5,4,3,12,3.5,17.5,False,Clientes Leales
4602,4603,6,41.39956105263158,0.9210526315789473,False,False,569.0,2022-03-10,2023-06-15,15,4,4,2,10,3.75,18.75,False,Clientes en Riesgo/Zombies
4603,4604,147,50.23275931818182,0.8409090909090909,False,False,121.0,2022-09-09,2023-03-24,0,2,1,2,5,0.0,0.0,True,Clientes Churneados
4604,4605,195,81.1488305882353,1.0,False,True,122.0,2021-01-22,2023-02-07,0,1,1,4,6,0.0,0.0,True,Clientes Churneados
4605,4606,22,71.34954529411765,1.0,False,False,138.0,2021-03-05,2023-08-09,2,3,2,3,8,0.5,2.5,True,Clientes Churneados
4606,4607,114,273.7785969230769,1.0,True,False,122.0,2022-11-09,2023-04-15,0,2,1,5,8,0.0,0.0,True,Clientes Churneados
4607,4608,7,59.581565,1.0,False,False,121.0,2023-01-06,2023-07-29,3,3,2,3,8,0.75,3.75,True,Clientes Churneados
4608,4609,7,61.43018888888889,1.0,True,False,351.0,2022-07-15,2023-03-03,10,3,4,3,10,2.5,12.5,False,Clientes en Riesgo/Zombies
4609,4610,6,62.88115,1.0,True,False,136.0,2021-04-08,2023-01-23,5,4,3,3,10,1.25,6.25,False,Clientes en Riesgo/Zombies
4610,4611,230,161.50518,1.0,False,True,126.0,2021-01-29,2023-01-13,0,1,1,5,7,0.0,0.0,True,Clientes Churneados
4611,4612,16,44.02814631578947,0.8947368421052632,True,False,149.0,2021-07-20,2023-05-03,4,3,3,2,8,1.0,5.0,True,Clientes Churneados
4612,4613,208,65.499726,1.0,False,False,149.0,2022-06-29,2023-01-16,0,1,1,3,5,0.0,0.0,True,Clientes Churneados
4613,4614,0,40.6630325,0.75,True,False,378.0,2021-12-07,2023-03-17,3,5,2,2,9,0.75,3.75,False,Clientes en Riesgo/Zombies
4614,4615,33,38.461216451612906,1.0,True,False,150.0,2022-02-24,2023-01-20,7,2,3,1,6,1.75,8.75,True,Clientes Churneados
4615,4616,181,26.507064000000003,1.0,False,False,635.0,2022-12-07,2023-03-03,0,1,1,1,3,0.0,0.0,True,Clientes Churneados
4616,4617,7,39.29683,1.0,False,False,571.0,2022-07-19,2023-08-24,1,3,2,2,7,0.25,1.25,True,Clientes Churneados
4617,4618,126,73.49488473684211,1.0,True,False,150.0,2021-07-02,2023-03-16,0,2,1,3,6,0.0,0.0,True,Clientes Churneados
4618,4619,22,348.3410978048781,1.0,True,False,351.0,2022-09-06,2023-06-08,22,3,5,5,13,5.5,27.5,False,Clientes Leales
4619,4620,133,53.0135095,0.95,False,False,347.0,2022-12-21,2023-04-20,0,2,1,2,5,0.0,0.0,True,Clientes Churneados
4620,4621,184,193.3723125,1.0,False,False,121.0,2020-12-23,2023-02-14,0,1,1,5,7,0.0,0.0,True,Clientes Churneados
4621,4622,110,65.21333681818182,1.0,True,False,1348.0,2020-12-05,2023-04-25,0,2,1,3,6,0.0,0.0,True,Clientes Churneados
4622,4623,104,46.801963125,0.9375,True,False,136.0,2022-08-13,2023-04-13,0,2,1,2,5,0.0,0.0,True,Clientes Churneados
4623,4624,114,58.94133238095238,0.9523809523809523,True,False,122.0,2021-08-21,2023-03-28,0,2,1,3,6,0.0,0.0,True,Clientes Churneados
4624,4625,101,101.56756067567568,0.9324324324324325,True,True,1352.0,2021-09-08,2023-03-16,0,2,1,4,7,0.0,0.0,True,Clientes Churneados
4625,4626,113,154.72370587301586,0.9206349206349206,False,True,122.0,2022-01-26,2023-02-15,0,2,1,5,8,0.0,0.0,True,Clientes Churneados
4626,4627,222,65.0699,1.0,False,False,389.0,2022-05-27,2023-01-20,0,1,1,3,5,0.0,0.0,True,Clientes Churneados
4627,4628,232,38.08207,1.0,False,False,1235.0,2022-09-14,2023-01-11,0,1,1,1,3,0.0,0.0,True,Clientes Churneados
4628,4629,106,139.6705775,0.9166666666666666,True,False,1352.0,2022-03-29,2023-04-19,0,2,1,5,8,0.0,0.0,True,Clientes Churneados
